Time	UID	PID	%usr	%system	%guest	%wait	%CPU	CPU	minflt/s	majflt/s	VSZ	RSS	%MEM	kB_rd/s	kB_wr/s	kB_ccwr/s	iodelay	Command
18:15:52	1000	69579	14.00	14.00	0.00	1.00	28.00	8	0.00	0.00	503792	235208	0.72	35756.00	1852.00	0.00	79	resource_usage_
18:15:53	1000	69579	15.00	13.00	0.00	0.00	28.00	8	0.00	0.00	503792	235208	0.72	32352.00	0.00	0.00	71	resource_usage_
18:15:54	1000	69579	13.00	10.00	0.00	0.00	23.00	6	0.00	0.00	503792	235208	0.72	37720.00	0.00	0.00	76	resource_usage_
18:15:55	1000	69579	17.00	9.00	0.00	1.00	26.00	3	0.00	0.00	503792	235208	0.72	33440.00	0.00	0.00	72	resource_usage_
18:15:56	1000	69579	14.00	7.00	0.00	0.00	21.00	2	0.00	0.00	503792	235208	0.72	38804.00	0.00	0.00	77	resource_usage_
18:15:57	1000	69579	17.00	8.00	0.00	0.00	25.00	8	0.00	0.00	503792	235208	0.72	36412.00	0.00	0.00	74	resource_usage_
18:15:58	1000	69579	11.00	8.00	0.00	0.00	19.00	4	0.00	0.00	503792	235208	0.72	43900.00	0.00	0.00	81	resource_usage_
18:15:59	1000	69579	17.00	7.00	0.00	1.00	24.00	1	0.00	0.00	503792	235208	0.72	36396.00	0.00	0.00	74	resource_usage_
18:16:00	1000	69579	12.00	10.00	0.00	0.00	22.00	1	0.00	0.00	503792	235208	0.72	37680.00	0.00	0.00	76	resource_usage_
18:16:01	1000	69579	13.00	6.00	0.00	0.00	19.00	4	0.00	0.00	503792	235208	0.72	42136.00	0.00	0.00	80	resource_usage_
18:16:02	1000	69579	16.00	9.00	0.00	0.00	25.00	7	0.00	0.00	503792	235208	0.72	34744.00	0.00	0.00	74	resource_usage_
18:16:03	1000	69579	17.00	6.00	0.00	0.00	23.00	7	0.00	0.00	503792	235208	0.72	37272.00	0.00	0.00	76	resource_usage_
18:16:04	1000	69579	14.00	4.00	0.00	0.00	18.00	4	0.00	0.00	503792	235208	0.72	44628.00	0.00	0.00	81	resource_usage_
18:16:05	1000	69579	17.00	7.00	0.00	1.00	24.00	8	0.00	0.00	503792	235208	0.72	35740.00	0.00	0.00	75	resource_usage_
18:16:06	1000	69579	19.00	10.00	0.00	0.00	29.00	1	0.00	0.00	503792	235208	0.72	31052.00	0.00	0.00	69	resource_usage_
18:16:07	1000	69579	15.00	10.00	0.00	0.00	25.00	9	0.00	0.00	503792	235208	0.72	35536.00	0.00	0.00	74	resource_usage_
18:16:08	1000	69579	16.00	12.00	0.00	0.00	28.00	4	0.00	0.00	503792	235208	0.72	31000.00	0.00	0.00	70	resource_usage_
18:16:09	1000	69579	17.00	7.00	0.00	0.00	24.00	11	0.00	0.00	503792	235208	0.72	37088.00	0.00	0.00	75	resource_usage_
18:16:10	1000	69579	21.00	9.00	0.00	0.00	30.00	5	0.00	0.00	503792	235208	0.72	30048.00	0.00	0.00	68	resource_usage_
18:16:11	1000	69579	17.00	9.00	0.00	0.00	26.00	6	0.00	0.00	503792	235208	0.72	33776.00	0.00	0.00	72	resource_usage_
18:16:12	1000	69579	16.00	6.00	0.00	0.00	22.00	8	0.00	0.00	503792	235208	0.72	39212.00	0.00	0.00	78	resource_usage_
18:16:13	1000	69579	19.00	9.00	0.00	0.00	28.00	6	0.00	0.00	503792	235208	0.72	32064.00	0.00	0.00	71	resource_usage_
18:16:14	1000	69579	19.00	8.00	0.00	1.00	27.00	4	0.00	0.00	503792	235208	0.72	32396.00	0.00	0.00	70	resource_usage_
18:16:15	1000	69579	19.00	11.00	0.00	0.00	30.00	4	0.00	0.00	503792	235208	0.72	31876.00	0.00	0.00	70	resource_usage_
18:16:16	1000	69579	22.00	7.00	0.00	0.00	29.00	11	0.00	0.00	503792	235208	0.72	31200.00	0.00	0.00	70	resource_usage_
18:16:17	1000	69579	16.00	9.00	0.00	0.00	25.00	6	0.00	0.00	503792	235208	0.72	35304.00	0.00	0.00	74	resource_usage_
18:16:18	1000	69579	16.00	8.00	0.00	0.00	24.00	11	0.00	0.00	503792	235208	0.72	36448.00	0.00	0.00	74	resource_usage_
18:16:19	1000	69579	20.00	6.00	0.00	0.00	26.00	2	0.00	0.00	503792	235208	0.72	34852.00	0.00	0.00	73	resource_usage_
18:16:20	1000	69579	23.00	8.00	0.00	0.00	31.00	6	0.00	0.00	503792	235208	0.72	28064.00	0.00	0.00	67	resource_usage_
18:16:21	1000	69579	16.00	10.00	0.00	0.00	26.00	2	0.00	0.00	503792	235208	0.72	33992.00	0.00	0.00	73	resource_usage_
18:16:22	1000	69579	18.00	11.00	0.00	0.00	29.00	0	0.00	0.00	503792	235208	0.72	30904.00	0.00	0.00	69	resource_usage_
18:16:23	1000	69579	18.00	11.00	0.00	1.00	29.00	9	0.00	0.00	503792	235208	0.72	31868.00	0.00	0.00	71	resource_usage_
18:16:24	1000	69579	20.00	10.00	0.00	0.00	30.00	9	0.00	0.00	503792	235208	0.72	29660.00	0.00	0.00	68	resource_usage_
18:16:25	1000	69579	20.00	11.00	0.00	0.00	31.00	7	0.00	0.00	503792	235208	0.72	29208.00	0.00	0.00	67	resource_usage_
18:16:26	1000	69579	19.00	9.00	0.00	0.00	28.00	11	0.00	0.00	503792	235208	0.72	31892.00	0.00	0.00	71	resource_usage_
18:16:27	1000	69579	23.00	5.00	0.00	0.00	28.00	9	0.00	0.00	503792	235208	0.72	32728.00	0.00	0.00	71	resource_usage_
18:16:28	1000	69579	20.00	12.00	0.00	0.00	32.00	1	0.00	0.00	503792	235208	0.72	28484.00	0.00	0.00	66	resource_usage_
18:16:29	1000	69579	21.00	9.00	0.00	0.00	30.00	6	0.00	0.00	503792	235208	0.72	30896.00	0.00	0.00	69	resource_usage_
18:16:30	1000	69579	18.00	15.00	0.00	0.00	33.00	4	0.00	0.00	503792	235208	0.72	27872.00	0.00	0.00	66	resource_usage_
18:16:31	1000	69579	21.00	9.00	0.00	0.00	30.00	10	0.00	0.00	503792	235208	0.72	29540.00	0.00	0.00	69	resource_usage_
18:16:32	1000	69579	22.00	9.00	0.00	0.00	31.00	8	0.00	0.00	503792	235208	0.72	29540.00	0.00	0.00	67	resource_usage_
18:16:33	1000	69579	22.00	14.00	0.00	0.00	36.00	5	0.00	0.00	503792	235208	0.72	24820.00	0.00	0.00	64	resource_usage_
18:16:34	1000	69579	22.00	10.00	0.00	0.00	32.00	4	0.00	0.00	503792	235208	0.72	27352.00	0.00	0.00	65	resource_usage_
18:16:35	1000	69579	28.00	8.00	0.00	1.00	36.00	10	0.00	0.00	503792	235208	0.72	24396.00	0.00	0.00	62	resource_usage_
18:16:36	1000	69579	21.00	9.00	0.00	0.00	30.00	2	0.00	0.00	503792	235208	0.72	30636.00	0.00	0.00	70	resource_usage_
18:16:37	1000	69579	20.00	8.00	0.00	0.00	28.00	4	0.00	0.00	503792	235208	0.72	32672.00	0.00	0.00	71	resource_usage_
18:16:38	1000	69579	25.00	10.00	0.00	0.00	35.00	7	0.00	0.00	503792	235208	0.72	26196.00	0.00	0.00	63	resource_usage_
18:16:39	1000	69579	24.00	11.00	0.00	0.00	35.00	4	0.00	0.00	503792	235208	0.72	26852.00	0.00	0.00	64	resource_usage_
18:16:40	1000	69579	23.00	11.00	0.00	0.00	34.00	3	0.00	0.00	503792	235208	0.72	27848.00	0.00	0.00	65	resource_usage_
18:16:41	1000	69579	24.00	12.00	0.00	0.00	36.00	3	0.00	0.00	503792	235208	0.72	25900.00	0.00	0.00	63	resource_usage_
18:16:42	1000	69579	22.00	15.00	0.00	0.00	37.00	11	0.00	0.00	503792	235208	0.72	24392.00	0.00	0.00	62	resource_usage_
18:16:43	1000	69579	22.00	6.00	0.00	0.00	28.00	7	0.00	0.00	503792	235208	0.72	32124.00	0.00	0.00	70	resource_usage_
18:16:44	1000	69579	25.00	10.00	0.00	1.00	35.00	5	0.00	0.00	503792	235208	0.72	27192.00	0.00	0.00	64	resource_usage_
18:16:45	1000	69579	22.00	13.00	0.00	0.00	35.00	2	0.00	0.00	503792	235208	0.72	26176.00	0.00	0.00	63	resource_usage_
18:16:46	1000	69579	30.00	7.00	0.00	0.00	37.00	1	0.00	0.00	503792	235208	0.72	23184.00	0.00	0.00	61	resource_usage_
18:16:47	1000	69579	26.00	10.00	0.00	0.00	36.00	4	0.00	0.00	503792	235208	0.72	27516.00	0.00	0.00	64	resource_usage_
18:16:48	1000	69579	24.00	10.00	0.00	0.00	34.00	3	0.00	0.00	503792	235208	0.72	28148.00	0.00	0.00	65	resource_usage_
